usager_id,age,niveau_diplome,anciennete_poste_ans,code_rome_vise,code_insee_commune,est_allocataire,nationalite_hors_ue,synthese_entretien,classe_retour_emploi
ID_0221,51.0,Sans diplôme,6.4,A1203,33238,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0222,23.0,Sans diplôme,7.1,K1403,79195,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_0223,39.0,Bac+5,14.3,M1806,67232,1.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0224,28.0,Bac,0.7,G1302,61225,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0225,33.0,Bac,1.3,K1403,10335,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0226,50.0,Bac,3.3,C1201,51547,1.0,0,,0
ID_0227,26.0,Bac+5,2.0,D1401,76014,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_0228,23.0,Bac,1.6,D1502,43011,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_0229,33.0,Bac,1.3,K2101,62389,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0230,46.0,Bac+5,2.7,D1406,52377,1.0,1,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0231,20.0,Bac+5,2.6,A1202,01302,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_0232,37.0,Sans diplôme,0.5,H2502,03316,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0233,53.0,Bac+5,1.9,H1206,14346,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0234,36.0,Bac,2.4,G1302,29041,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0235,43.0,Bac,2.5,M1801,16284,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0236,,Sans diplôme,0.7,D1401,70195,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0237,36.0,Sans diplôme,4.1,A1203,05178,1.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0238,37.0,Bac+2,0.1,M1802,18152,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0239,49.0,Bac,1.3,M1203,17276,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0240,24.0,Bac,4.5,H1504,56248,1.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0241,58.0,Bac+2,2.5,F1603,47061,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0242,50.0,Bac+2,0.9,C1201,27190,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0243,57.0,Sans diplôme,3.6,D1502,46283,1.0,1,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0244,56.0,Bac+2,2.5,G1203,85036,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,2
ID_0245,35.0,Sans diplôme,4.8,C1501,17259,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0246,57.0,Bac+2,4.0,G1601,28317,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0247,18.0,Bac+2,2.8,W1401,26058,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_0248,28.0,Bac+5,2.0,A1301,65403,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0249,45.0,Sans diplôme,0.4,H1504,77268,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0250,,Sans diplôme,0.9,K1903,21677,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0251,,Bac,1.6,N4301,33391,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0252,48.0,Bac,2.7,I1304,43110,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_0253,47.0,Bac,2.2,K1201,17387,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0254,59.0,Bac+5,1.0,M1501,71137,0.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0255,52.0,Bac,0.0,K1201,2A065,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0256,24.0,Bac,2.1,G1601,27138,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0257,,Bac+2,1.0,M1802,01374,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0258,43.0,Bac,4.0,M1802,63082,0.0,1,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,0
ID_0259,19.0,Bac+2,0.1,A1501,67432,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0260,18.0,Sans diplôme,2.6,N1301,56085,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0261,29.0,Bac,8.5,H2502,14550,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0262,22.0,Sans diplôme,0.6,K2106,80814,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0263,54.0,Sans diplôme,1.9,H2502,01385,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0264,49.0,Bac+5,0.3,D1502,25523,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_0265,26.0,Sans diplôme,2.9,K1304,61014,0.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0266,58.0,Bac,2.4,K1903,57575,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_0267,52.0,Bac,1.6,N1101,28310,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0268,36.0,Bac,2.2,D1406,63122,1.0,1,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_0269,33.0,Bac+5,6.8,K2111,17167,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_0270,20.0,Sans diplôme,0.7,G1602,69148,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0271,37.0,Bac+2,0.1,D1401,60122,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_0272,41.0,Bac+5,5.9,F1603,70470,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0273,50.0,Bac,2.6,G1302,62313,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,2
ID_0274,41.0,Bac+5,6.6,C1201,76585,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0275,28.0,,2.7,C1102,63414,0.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0276,25.0,Bac,5.0,D1401,08283,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_0277,53.0,Bac,1.7,K1201,59295,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0278,55.0,Bac+2,4.2,M1806,45077,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0279,57.0,Bac+5,7.3,M1607,26244,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_0280,37.0,Bac,2.5,A1501,26374,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0281,52.0,Bac+2,0.6,W1401,39092,1.0,1,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0282,42.0,Sans diplôme,0.9,K2101,25066,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0283,52.0,Bac,0.7,C1201,33230,0.0,1,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",2
ID_0284,42.0,Bac,0.9,K1903,62542,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0285,46.0,Bac+5,1.1,A1501,70061,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0286,35.0,Bac+2,2.4,C1302,58265,,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,0
ID_0287,63.0,Bac,2.7,C1302,57557,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0288,35.0,Sans diplôme,1.7,M1607,2B304,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0289,19.0,Sans diplôme,2.9,N1101,40165,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0290,52.0,Bac,0.3,F1603,89452,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_0291,33.0,Bac,0.3,M1806,80221,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0292,58.0,Bac+5,0.6,D1401,64387,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0293,53.0,Bac,2.2,D1210,69047,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0294,50.0,Bac,0.7,K1304,63282,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0295,21.0,Sans diplôme,1.0,M1806,58038,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0296,50.0,Bac+5,1.5,D1406,63290,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0297,31.0,Bac+2,5.0,K1304,16067,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0298,38.0,Sans diplôme,0.0,D1210,67348,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0299,37.0,Bac+2,3.1,C1302,69249,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0300,25.0,Bac,3.3,M1602,76079,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_0301,24.0,Sans diplôme,4.8,K2101,79058,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0302,20.0,Bac,8.1,A1301,95149,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0303,34.0,,0.1,D1210,50592,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0304,50.0,Sans diplôme,0.5,K1601,76519,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0305,29.0,Bac+5,6.5,M1501,81222,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0306,39.0,Bac+5,1.8,I1304,38530,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0307,39.0,Bac+2,2.5,N4101,05128,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0308,63.0,Bac,3.3,I1304,67424,0.0,1,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0309,47.0,Bac,3.4,C1501,59385,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",2
ID_0310,55.0,Bac+2,8.1,D1210,11283,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",2
ID_0311,55.0,Bac,17.4,D1210,58136,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0312,62.0,Sans diplôme,3.8,M1501,89038,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0313,25.0,Bac,1.0,M1801,51616,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0314,,Bac+5,6.4,K1403,63178,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,0
ID_0315,44.0,Bac,0.2,N1301,13071,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0316,,Sans diplôme,0.8,D1210,78520,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0317,38.0,Bac+2,6.8,K1304,33532,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0318,47.0,Bac,0.9,G1801,76221,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0319,50.0,Bac,0.7,D1502,21700,1.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0320,45.0,Sans diplôme,0.4,C1302,63404,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",1
ID_0321,50.0,Bac,5.9,F1603,07069,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_0322,22.0,Bac+2,2.1,D1503,81265,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",2
ID_0323,36.0,Bac,3.4,G1602,45161,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0324,21.0,Bac,0.8,G1801,50039,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0325,52.0,Bac+5,4.3,H2502,45321,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0326,34.0,Bac+5,4.3,N4101,59303,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0327,61.0,Bac+5,1.1,K1903,33046,0.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0328,45.0,Bac,1.6,D1210,32410,1.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0329,47.0,Bac,0.7,C1201,83011,1.0,0,,0
ID_0330,46.0,Bac+5,11.3,C1302,31171,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0331,,Bac+2,3.1,H1206,39557,1.0,0,,1
ID_0332,23.0,Sans diplôme,8.2,M1801,79190,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0333,52.0,Sans diplôme,1.1,H2502,59205,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0334,58.0,Bac,4.6,G1602,64057,1.0,1,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0335,54.0,Bac+5,4.4,A1401,17137,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0336,41.0,Bac,3.5,K1201,15076,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0337,46.0,Bac,10.1,M1802,70349,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0338,63.0,Sans diplôme,1.5,D1406,02542,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0339,48.0,Bac+2,0.4,F1603,74111,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,2
ID_0340,52.0,Bac+5,3.3,H1206,88459,1.0,1,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0341,50.0,Bac,3.9,D1502,59022,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,2
ID_0342,38.0,Bac+2,2.6,H1206,68044,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",1
ID_0343,49.0,Bac+5,0.7,C1501,45082,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,0
ID_0344,40.0,Bac,2.1,A1401,14334,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0345,50.0,Bac,1.1,C1501,08040,1.0,0,,0
ID_0346,20.0,Bac,1.7,G1801,59412,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0347,35.0,Bac+2,3.1,K1903,51638,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0348,42.0,Bac,4.1,D1406,87034,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0349,59.0,Bac+2,0.8,D1503,02655,0.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,2
ID_0350,48.0,Bac+2,1.6,H1504,49090,1.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_0351,20.0,Bac,0.9,M1501,16015,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0352,57.0,Bac+5,0.7,N1303,42086,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0353,63.0,,4.6,D1502,10409,0.0,1,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",2
ID_0354,41.0,Sans diplôme,7.2,K1903,52173,0.0,0,Cumul de difficultés. Pas de moyen de transport et garde d'enfants complexe.,1
ID_0355,49.0,Bac+2,1.4,G1801,76175,1.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,1
ID_0356,,Bac+2,4.2,A1202,88486,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,1
ID_0357,40.0,Bac,6.8,D1503,43014,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0358,19.0,Bac+5,5.6,J1301,86059,1.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",0
ID_0359,44.0,Bac+5,0.6,D1503,04151,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",0
ID_0360,59.0,Bac,9.4,A1301,64437,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0361,19.0,,1.4,C1102,18224,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,0
ID_0362,43.0,Sans diplôme,1.2,K2101,21310,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0363,34.0,Bac,0.2,C1102,88376,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0364,57.0,Sans diplôme,2.0,A1501,83094,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0365,50.0,Bac+5,0.3,D1401,11243,1.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0366,26.0,Bac+2,0.9,M1203,97228,1.0,1,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0367,60.0,Sans diplôme,1.1,G1601,27180,0.0,0,Projet de reconversion à affiner. Besoin d'une formation complémentaire.,2
ID_0368,56.0,Bac,5.0,N4301,02175,1.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0369,46.0,Bac+2,6.3,N4101,24510,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0370,59.0,Sans diplôme,1.1,I1304,57630,0.0,0,"Perte de confiance importante. Risque d'exclusion, barrière de la langue.",2
ID_0371,43.0,Bac+5,5.9,M1801,40229,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0372,,Bac+5,5.8,N1301,45022,0.0,0,"Profil autonome, recherche active, aucun frein périphérique identifié.",1
ID_0373,42.0,Bac,4.3,F1603,87199,0.0,0,,1
ID_0374,41.0,Bac+5,0.5,G1801,18100,0.0,0,"Candidat très dynamique, mobilité nationale validée. Projet clair.",0
ID_0375,30.0,Bac,3.5,K1201,35328,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
ID_0376,24.0,Bac+5,8.7,N4301,10308,1.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0377,53.0,Bac+2,3.4,C1102,55363,1.0,0,Compétences à réactualiser sur les outils numériques. Motivation correcte.,1
ID_0378,62.0,Bac+2,1.2,K1304,59007,0.0,0,Problème ponctuel de mobilité géographique. Zone mal desservie.,1
ID_0379,37.0,Sans diplôme,2.1,G1203,34305,1.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",1
ID_0380,18.0,Bac+5,3.1,N1303,38167,1.0,0,Freins périphériques majeurs. Situation d'illettrisme numérique constatée.,2
ID_0381,25.0,Bac,2.1,M1705,47260,0.0,0,"Excellente présentation, compétences techniques à jour. Reprise rapide visée.",0
